relatives_1st_als,relatives_2nd_als,relatives_3rd_als,relatives_1st_ftd_unique,relatives_2nd_ftd_unique,relatives_3rd_ftd_unique,n,n_mendelian,n_non_mendelian,PPV,PPV_CI_low,PPV_CI_high,prevalence,criterion_label
0,1,3,2,0,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=0
0,1,4,0,0,0,23,21,2,0.913,0.754,0.954,23 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,1,4,0,0,1,7,7,0,1,0.756,0.89,7 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,1,4,0,0,2,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,1,4,0,1,0,5,4,1,0.8,0.449,0.89,5 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,1,4,0,2,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,1,4,0,3,1,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=3; 3rd_FTD=1
0,1,4,1,0,0,3,2,1,0.667,0.288,0.858,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=4; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,1,4,1,0,1,2,1,1,0.5,0.168,0.832,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=4; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,1,4,1,2,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=4; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=1
0,1,4,2,0,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=4; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=0
0,1,5,0,0,0,11,11,0,1,0.832,0.91,11 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,1,5,0,0,1,1,0,1,0,0,0.793,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,1,5,0,0,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,1,5,0,1,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,1,5,0,2,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,1,5,0,2,3,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=3
0,1,5,1,0,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=5; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,1,5,1,0,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=5; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,1,5,1,1,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=5; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,2,0,0,0,0,1241,882,359,0.711,0.685,0.735,1241 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,2,0,0,0,1,84,74,10,0.881,0.798,0.931,84 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,2,0,0,0,2,6,5,1,0.833,0.505,0.902,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,2,0,0,1,0,139,124,15,0.892,0.831,0.932,139 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,2,0,0,1,1,15,15,0,1,0.872,0.924,15 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,2,0,0,1,2,4,4,0,1,0.633,0.878,4 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=2
0,2,0,0,2,0,9,8,1,0.889,0.62,0.925,9 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,2,0,0,2,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=1
0,2,0,0,2,3,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=3
0,2,0,1,0,0,142,135,7,0.951,0.904,0.974,142 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,2,0,1,0,1,18,18,0,1,0.891,0.933,18 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,2,0,1,0,2,4,4,0,1,0.633,0.878,4 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=2
0,2,0,1,1,0,16,15,1,0.938,0.754,0.951,16 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,2,0,1,1,1,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=1
0,2,0,1,1,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=2
0,2,0,1,2,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=0
0,2,0,1,3,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=3; 3rd_FTD=0
0,2,0,2,0,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=0
0,2,0,2,0,1,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=0; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=1
0,2,1,0,0,0,345,305,40,0.884,0.846,0.913,345 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,2,1,0,0,1,46,36,10,0.783,0.651,0.871,46 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,2,1,0,0,2,11,11,0,1,0.832,0.91,11 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,2,1,0,1,0,52,48,4,0.923,0.826,0.962,52 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,2,1,0,1,1,10,10,0,1,0.817,0.905,10 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,2,1,0,1,2,3,2,1,0.667,0.288,0.858,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=2
0,2,1,0,2,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,2,1,0,2,1,3,3,0,1,0.557,0.881,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=1
0,2,1,0,2,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=2
0,2,1,0,3,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=3; 3rd_FTD=1
0,2,1,1,0,0,42,42,0,1,0.952,0.965,42 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,2,1,1,0,1,7,7,0,1,0.756,0.89,7 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,2,1,1,1,0,7,7,0,1,0.756,0.89,7 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,2,1,1,1,1,4,4,0,1,0.633,0.878,4 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=1
0,2,1,1,1,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=2
0,2,1,1,1,3,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=3
0,2,1,1,2,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=0
0,2,1,2,0,0,5,5,0,1,0.686,0.88,5 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=0
0,2,1,2,1,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=1; 1st_FTD=2; 2nd_FTD=1; 3rd_FTD=1
0,2,2,0,0,0,107,94,13,0.879,0.806,0.925,107 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,2,2,0,0,1,37,33,4,0.892,0.764,0.946,37 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,2,2,0,0,2,5,3,2,0.6,0.295,0.818,5 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,2,2,0,1,0,24,23,1,0.958,0.825,0.965,24 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,2,2,0,1,1,15,14,1,0.933,0.741,0.949,15 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,2,2,0,1,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=2
0,2,2,0,1,3,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=3
0,2,2,0,2,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,2,2,0,2,1,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=1
0,2,2,1,0,0,18,18,0,1,0.891,0.933,18 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,2,2,1,0,1,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,2,2,1,0,2,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=2
0,2,2,1,0,3,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=3
0,2,2,1,1,0,7,7,0,1,0.756,0.89,7 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,2,2,1,1,1,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=1
0,2,2,1,1,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=2
0,2,2,1,2,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=1
0,2,2,2,0,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=2; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=0
0,2,3,0,0,0,47,41,6,0.872,0.756,0.933,47 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,2,3,0,0,1,10,10,0,1,0.817,0.905,10 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,2,3,0,0,3,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=3
0,2,3,0,1,0,14,10,4,0.714,0.48,0.856,14 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,2,3,0,1,1,4,4,0,1,0.633,0.878,4 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,2,3,0,1,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=2
0,2,3,0,2,0,3,3,0,1,0.557,0.881,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,2,3,1,0,0,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,2,3,1,0,1,3,3,0,1,0.557,0.881,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,2,3,1,1,0,3,3,0,1,0.557,0.881,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,2,3,1,1,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=1
0,2,3,2,0,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=0
0,2,3,2,0,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=2
0,2,3,2,1,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=2; 2nd_FTD=1; 3rd_FTD=0
0,2,3,2,1,1,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=3; 1st_FTD=2; 2nd_FTD=1; 3rd_FTD=1
0,2,4,0,0,0,14,14,0,1,0.864,0.921,14 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,2,4,0,0,1,7,6,1,0.857,0.55,0.911,7 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,2,4,0,0,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,2,4,0,1,0,3,2,1,0.667,0.288,0.858,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,2,4,0,1,1,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,2,4,1,0,0,3,3,0,1,0.557,0.881,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=4; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,2,4,1,0,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=4; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=2
0,2,4,1,1,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=4; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,2,4,1,2,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=4; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=0
0,2,4,1,2,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=4; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=1
0,2,5,0,0,0,7,6,1,0.857,0.55,0.911,7 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,2,5,0,0,1,5,5,0,1,0.686,0.88,5 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,2,5,0,1,0,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,2,5,1,0,0,4,4,0,1,0.633,0.878,4 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=5; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,2,5,1,0,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=2; 3rd_ALS=5; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,3,0,0,0,0,178,157,21,0.882,0.828,0.92,178 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,3,0,0,0,1,11,10,1,0.909,0.671,0.935,11 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,3,0,0,0,2,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,3,0,0,1,0,36,34,2,0.944,0.834,0.97,36 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,3,0,0,1,1,7,6,1,0.857,0.55,0.911,7 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,3,0,0,1,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=2
0,3,0,0,2,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,3,0,1,0,0,34,32,2,0.941,0.825,0.968,34 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,3,0,1,0,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,3,0,1,1,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,3,0,1,1,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=1
0,3,0,3,1,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=0; 1st_FTD=3; 2nd_FTD=1; 3rd_FTD=0
0,3,1,0,0,0,86,76,10,0.884,0.802,0.932,86 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,3,1,0,0,1,12,11,1,0.917,0.692,0.939,12 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,3,1,0,0,2,5,4,1,0.8,0.449,0.89,5 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,3,1,0,1,0,14,14,0,1,0.864,0.921,14 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,3,1,0,1,1,4,3,1,0.75,0.379,0.876,4 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,3,1,0,2,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,3,1,0,3,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=3; 3rd_FTD=0
0,3,1,1,0,0,14,13,1,0.929,0.727,0.946,14 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,3,1,1,0,1,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,3,1,1,0,3,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=3
0,3,1,1,1,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,3,1,1,2,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=0
0,3,1,2,0,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=3; 3rd_ALS=1; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=0
